city_name,usage,노선정류장수,노선거리(km),굴곡도,2024년06월_계_총인구수,2024년06월_계_연령구간인구수
거제시,,13,14.75,2.0,"232,973","52,643"
거제시,,44,14.75,2.0,"232,973","52,643"
거제시,,23,14.75,2.0,"232,973","52,643"
거제시,,130,14.75,2.0,"232,973","52,643"
거제시,,47,14.75,2.0,"232,973","52,643"
거제시,,69,14.75,2.0,"232,973","52,643"
거제시,,47,14.75,2.0,"232,973","52,643"
거제시,,65,14.75,2.0,"232,973","52,643"
거제시,,47,14.75,2.0,"232,973","52,643"
거제시,,47,14.75,2.0,"232,973","52,643"
거제시,,13,14.75,2.0,"232,973","52,643"
거제시,,50,14.75,2.0,"232,973","52,643"
거제시,,54,14.75,2.0,"232,973","52,643"
거제시,,54,14.75,2.0,"232,973","52,643"
거제시,,34,14.75,2.0,"232,973","52,643"
거제시,,34,14.75,2.0,"232,973","52,643"
거제시,,65,14.75,2.0,"232,973","52,643"
거제시,,130,14.75,2.0,"232,973","52,643"
거제시,,22,14.75,2.0,"232,973","52,643"
거제시,,75,14.75,2.0,"232,973","52,643"
거제시,,84,14.75,2.0,"232,973","52,643"
거제시,,74,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,70,14.75,2.0,"232,973","52,643"
거제시,,53,14.75,2.0,"232,973","52,643"
거제시,,41,14.75,2.0,"232,973","52,643"
거제시,,44,14.75,2.0,"232,973","52,643"
거제시,,42,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,42,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,29,14.75,2.0,"232,973","52,643"
거제시,,53,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,35,14.75,2.0,"232,973","52,643"
거제시,,35,14.75,2.0,"232,973","52,643"
거제시,,37,14.75,2.0,"232,973","52,643"
거제시,,23,14.75,2.0,"232,973","52,643"
거제시,,82,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,88,14.75,2.0,"232,973","52,643"
거제시,,88,14.75,2.0,"232,973","52,643"
거제시,,88,14.75,2.0,"232,973","52,643"
거제시,,88,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,56,14.75,2.0,"232,973","52,643"
거제시,,56,14.75,2.0,"232,973","52,643"
거제시,,57,14.75,2.0,"232,973","52,643"
거제시,,57,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,18,14.75,2.0,"232,973","52,643"
거제시,,65,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,28,14.75,2.0,"232,973","52,643"
거제시,,90,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,61,14.75,2.0,"232,973","52,643"
거제시,,56,14.75,2.0,"232,973","52,643"
거제시,,37,14.75,2.0,"232,973","52,643"
거제시,,36,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,46,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,36,14.75,2.0,"232,973","52,643"
거제시,,44,14.75,2.0,"232,973","52,643"
거제시,,37,14.75,2.0,"232,973","52,643"
거제시,,82,14.75,2.0,"232,973","52,643"
거제시,,23,14.75,2.0,"232,973","52,643"
거제시,,23,14.75,2.0,"232,973","52,643"
거제시,,34,14.75,2.0,"232,973","52,643"
거제시,,37,14.75,2.0,"232,973","52,643"
거제시,,47,14.75,2.0,"232,973","52,643"
거제시,,24,14.75,2.0,"232,973","52,643"
거제시,,24,14.75,2.0,"232,973","52,643"
거제시,,23,14.75,2.0,"232,973","52,643"
거제시,,23,14.75,2.0,"232,973","52,643"
거제시,,57,14.75,2.0,"232,973","52,643"
거제시,,57,14.75,2.0,"232,973","52,643"
거제시,,55,14.75,2.0,"232,973","52,643"
거제시,,55,14.75,2.0,"232,973","52,643"
거제시,,63,14.75,2.0,"232,973","52,643"
거제시,,42,14.75,2.0,"232,973","52,643"
거제시,,39,14.75,2.0,"232,973","52,643"
거제시,,39,14.75,2.0,"232,973","52,643"
거제시,,47,14.75,2.0,"232,973","52,643"
거제시,,57,14.75,2.0,"232,973","52,643"
거제시,,63,14.75,2.0,"232,973","52,643"
거제시,,35,14.75,2.0,"232,973","52,643"
거제시,,65,14.75,2.0,"232,973","52,643"
거제시,,95,14.75,2.0,"232,973","52,643"
거제시,,95,14.75,2.0,"232,973","52,643"
거제시,,95,14.75,2.0,"232,973","52,643"
거제시,,24,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,43,14.75,2.0,"232,973","52,643"
거제시,,37,14.75,2.0,"232,973","52,643"
거제시,,30,14.75,2.0,"232,973","52,643"
거제시,,46,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,36,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,57,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
양산시,12745.0,33,50.2,1.9,"356,268","90,708"
양산시,35315.0,50,57.5,1.9,"356,268","90,708"
양산시,47188.0,64,62.3,2.7,"356,268","90,708"
양산시,49574.0,72,64.6,2.8,"356,268","90,708"
양산시,80523.0,77,83.7,1.2,"356,268","90,708"
양산시,19290.0,79,83.7,1.2,"356,268","90,708"
양산시,8316.0,19,63.7,1.4,"356,268","90,708"
양산시,2412.0,27,91.6,2.7,"356,268","90,708"
양산시,21815.0,27,6.4,1.8,"356,268","90,708"
양산시,,33,7.4,1.7,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,9307.0,61,18.1,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,24999.0,25,5.8,2.0,"356,268","90,708"
양산시,8885.0,62,17.8,1.8,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,14131.0,52,14.7,1.2,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,56,15.9,1.3,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,13898.0,17,5.3,3.8,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,7129.0,44,14.3,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,54769.0,66,19.5,2.3,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,68,20.0,3.7,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,60,21.7,2.6,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,20170.0,55,14.9,1.8,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,53467.0,46,13.7,2.5,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,3,8.4,1.4,"356,268","90,708"
양산시,,3,14.9,1.6,"356,268","90,708"
양산시,2600.0,22,6.7,1.1,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,147088.0,75,31.0,5.3,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,18709.0,106,52.1,1.8,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,29415.0,80,42.1,1.3,"356,268","90,708"
양산시,121580.0,132,77.6,1.4,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,55712.0,132,78.2,1.4,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,24808.0,56,24.3,1.4,"356,268","90,708"
양산시,63643.0,114,53.4,2.5,"356,268","90,708"
양산시,19445.0,114,54.0,2.5,"356,268","90,708"
양산시,3052.0,74,43.9,1.9,"356,268","90,708"
양산시,2322.0,74,44.4,2.0,"356,268","90,708"
양산시,5160.0,27,12.9,2.3,"356,268","90,708"
양산시,,32,17.3,2.3,"356,268","90,708"
양산시,5180.0,26,12.8,1.3,"356,268","90,708"
양산시,,31,17.2,1.3,"356,268","90,708"
양산시,60662.0,104,50.1,1.6,"356,268","90,708"
양산시,101605.0,73,39.4,1.2,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,15131.0,46,20.7,3.6,"356,268","90,708"
양산시,15757.0,48,22.7,2.8,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,4937.0,46,20.7,1.9,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,32741.0,70,30.3,1.8,"356,268","90,708"
양산시,51018.0,91,33.1,2.2,"356,268","90,708"
양산시,47742.0,77,27.5,1.9,"356,268","90,708"
양산시,22182.0,43,17.2,2.4,"356,268","90,708"
양산시,593.0,15,7.4,1.9,"356,268","90,708"
양산시,903.0,15,7.2,1.6,"356,268","90,708"
양산시,27766.0,113,60.6,1.4,"356,268","90,708"
양산시,3239.0,119,62.3,1.6,"356,268","90,708"
양산시,2200.0,119,62.8,1.7,"356,268","90,708"
양산시,11049.0,92,50.0,1.7,"356,268","90,708"
양산시,57867.0,96,52.1,1.2,"356,268","90,708"
양산시,66667.0,103,54.9,1.3,"356,268","90,708"
양산시,2818.0,41,43.1,1.3,"356,268","90,708"
양산시,4218.0,60,38.8,1.2,"356,268","90,708"
양산시,,60,38.8,1.2,"356,268","90,708"
양산시,2713.0,60,24.4,1.8,"356,268","90,708"
양산시,55251.0,99,33.8,2.3,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,86077.0,97,33.3,2.3,"356,268","90,708"
양산시,2981.0,106,58.8,2.1,"356,268","90,708"
양산시,7973.0,137,66.5,2.5,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,2013.0,82,56.4,1.5,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,702.0,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,723.0,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,,65,36.39393939393938,2.0,"356,268","90,708"
양산시,1158.0,104,45.1,1.2,"356,268","90,708"
의령군,,19,36.6,2.0,"25,257","13,664"
의령군,,20,36.6,2.0,"25,257","13,664"
의령군,,23,36.6,2.0,"25,257","13,664"
의령군,,57,36.6,2.0,"25,257","13,664"
의령군,,57,36.6,2.0,"25,257","13,664"
의령군,,48,36.6,2.0,"25,257","13,664"
의령군,,48,36.6,2.0,"25,257","13,664"
의령군,,35,36.6,2.0,"25,257","13,664"
의령군,,31,36.6,2.0,"25,257","13,664"
의령군,,15,36.6,2.0,"25,257","13,664"
의령군,,15,36.6,2.0,"25,257","13,664"
의령군,,44,36.6,2.0,"25,257","13,664"
의령군,,5,36.6,2.0,"25,257","13,664"
의령군,,35,36.6,2.0,"25,257","13,664"
의령군,,31,36.6,2.0,"25,257","13,664"
의령군,,36,36.6,2.0,"25,257","13,664"
의령군,,36,36.6,2.0,"25,257","13,664"
의령군,,44,36.6,2.0,"25,257","13,664"
의령군,,36,36.6,2.0,"25,257","13,664"
의령군,220.0,53,36.6,1.6,"25,257","13,664"
의령군,,47,36.6,2.0,"25,257","13,664"
의령군,,57,36.6,2.0,"25,257","13,664"
의령군,,43,36.6,2.0,"25,257","13,664"
의령군,220.0,53,36.6,1.6,"25,257","13,664"
의령군,,53,36.6,2.0,"25,257","13,664"
의령군,,57,36.6,2.0,"25,257","13,664"
의령군,,46,36.6,2.0,"25,257","13,664"
의령군,,11,36.6,2.0,"25,257","13,664"
의령군,,11,36.6,2.0,"25,257","13,664"
의령군,,11,36.6,2.0,"25,257","13,664"
의령군,,23,36.6,2.0,"25,257","13,664"
의령군,,34,36.6,2.0,"25,257","13,664"
의령군,,23,36.6,2.0,"25,257","13,664"
의령군,,34,36.6,2.0,"25,257","13,664"
의령군,,23,36.6,2.0,"25,257","13,664"
의령군,,33,36.6,2.0,"25,257","13,664"
의령군,,26,36.6,2.0,"25,257","13,664"
의령군,,29,36.6,2.0,"25,257","13,664"
의령군,,29,36.6,2.0,"25,257","13,664"
의령군,,16,36.6,2.0,"25,257","13,664"
의령군,,11,36.6,2.0,"25,257","13,664"
의령군,,11,36.6,2.0,"25,257","13,664"
의령군,,16,36.6,2.0,"25,257","13,664"
의령군,,38,36.6,2.0,"25,257","13,664"
의령군,,53,36.6,1.6,"25,257","13,664"
의령군,,51,36.6,2.0,"25,257","13,664"
의령군,,40,36.6,2.0,"25,257","13,664"
의령군,,58,36.6,2.0,"25,257","13,664"
의령군,,58,36.6,2.0,"25,257","13,664"
의령군,,76,36.6,2.0,"25,257","13,664"
의령군,,76,36.6,2.0,"25,257","13,664"
의령군,,58,36.6,2.0,"25,257","13,664"
의령군,,58,36.6,2.0,"25,257","13,664"
의령군,,44,36.6,2.0,"25,257","13,664"
의령군,,20,36.6,2.0,"25,257","13,664"
의령군,,29,36.6,2.0,"25,257","13,664"
의령군,,12,36.6,2.0,"25,257","13,664"
의령군,,12,36.6,2.0,"25,257","13,664"
의령군,,14,36.6,2.0,"25,257","13,664"
의령군,,11,36.6,2.0,"25,257","13,664"
의령군,,37,36.6,2.0,"25,257","13,664"
의령군,,41,36.6,2.0,"25,257","13,664"
의령군,,27,36.6,2.0,"25,257","13,664"
의령군,,45,36.6,2.0,"25,257","13,664"
의령군,,51,36.6,2.0,"25,257","13,664"
의령군,,7,36.6,2.0,"25,257","13,664"
의령군,,6,36.6,2.0,"25,257","13,664"
의령군,,6,36.6,2.0,"25,257","13,664"
의령군,,51,36.6,2.0,"25,257","13,664"
의령군,,17,36.6,2.0,"25,257","13,664"
의령군,,8,36.6,2.0,"25,257","13,664"
의령군,,15,36.6,2.0,"25,257","13,664"
의령군,,15,36.6,2.0,"25,257","13,664"
의령군,,8,36.6,2.0,"25,257","13,664"
함안군,,21,60.1,2.0,"59,408","24,473"
함안군,,21,60.1,2.0,"59,408","24,473"
함안군,,42,60.1,2.0,"59,408","24,473"
함안군,,22,60.1,2.0,"59,408","24,473"
함안군,,44,60.1,2.0,"59,408","24,473"
함안군,,44,60.1,2.0,"59,408","24,473"
함안군,,44,60.1,2.0,"59,408","24,473"
함안군,,44,60.1,2.0,"59,408","24,473"
함안군,,44,60.1,2.0,"59,408","24,473"
함안군,,36,60.1,2.0,"59,408","24,473"
함안군,,36,60.1,2.0,"59,408","24,473"
함안군,,37,60.1,2.0,"59,408","24,473"
함안군,,16,60.1,2.0,"59,408","24,473"
함안군,,16,60.1,2.0,"59,408","24,473"
함안군,,26,60.1,2.0,"59,408","24,473"
함안군,193.0,38,41.7,1.3,"59,408","24,473"
함안군,,49,60.1,2.0,"59,408","24,473"
함안군,,43,60.1,2.0,"59,408","24,473"
함안군,,32,60.1,2.0,"59,408","24,473"
함안군,,30,60.1,2.0,"59,408","24,473"
함안군,,30,60.1,2.0,"59,408","24,473"
함안군,,58,60.1,2.0,"59,408","24,473"
함안군,,30,60.1,2.0,"59,408","24,473"
함안군,,56,60.1,2.0,"59,408","24,473"
함안군,,10,60.1,2.0,"59,408","24,473"
함안군,,49,60.1,2.0,"59,408","24,473"
함안군,,10,60.1,2.0,"59,408","24,473"
함안군,,21,60.1,2.0,"59,408","24,473"
함안군,,28,60.1,2.0,"59,408","24,473"
함안군,,59,60.1,2.0,"59,408","24,473"
함안군,,59,60.1,2.0,"59,408","24,473"
함안군,,59,60.1,2.0,"59,408","24,473"
함안군,,78,60.1,2.0,"59,408","24,473"
함안군,,74,60.1,2.0,"59,408","24,473"
함안군,,74,60.1,2.0,"59,408","24,473"
함안군,,58,60.1,2.0,"59,408","24,473"
함안군,,36,60.1,2.0,"59,408","24,473"
함안군,,66,60.1,2.0,"59,408","24,473"
함안군,,74,60.1,2.0,"59,408","24,473"
함안군,,66,60.1,2.0,"59,408","24,473"
함안군,,66,60.1,2.0,"59,408","24,473"
함안군,,66,60.1,2.0,"59,408","24,473"
함안군,,78,60.1,2.0,"59,408","24,473"
함안군,,66,60.1,2.0,"59,408","24,473"
함안군,,73,60.1,2.0,"59,408","24,473"
함안군,,73,60.1,2.0,"59,408","24,473"
함안군,,34,60.1,2.0,"59,408","24,473"
함안군,,64,60.1,2.0,"59,408","24,473"
함안군,,40,60.1,2.0,"59,408","24,473"
함안군,,67,60.1,2.0,"59,408","24,473"
함안군,,57,60.1,2.0,"59,408","24,473"
함안군,,42,60.1,2.0,"59,408","24,473"
함안군,193.0,38,41.7,1.3,"59,408","24,473"
함안군,,81,60.1,2.0,"59,408","24,473"
함안군,1852.0,94,55.8,1.5,"59,408","24,473"
함안군,,56,60.1,2.0,"59,408","24,473"
함안군,,15,60.1,2.0,"59,408","24,473"
함안군,,60,60.1,2.0,"59,408","24,473"
함안군,,48,60.1,2.0,"59,408","24,473"
함안군,3224.0,96,56.8,1.5,"59,408","24,473"
함안군,,50,60.1,2.0,"59,408","24,473"
함안군,898.0,117,80.9,1.7,"59,408","24,473"
함안군,1430.0,99,65.3,1.8,"59,408","24,473"
함안군,,47,60.1,2.0,"59,408","24,473"
함안군,1484.0,98,59.7,1.8,"59,408","24,473"
함안군,1655.0,98,59.7,1.8,"59,408","24,473"
함안군,,22,60.1,2.0,"59,408","24,473"
함안군,,27,60.1,2.0,"59,408","24,473"
함안군,,28,60.1,2.0,"59,408","24,473"
함안군,,28,60.1,2.0,"59,408","24,473"
함안군,,28,60.1,2.0,"59,408","24,473"
함안군,,61,60.1,2.0,"59,408","24,473"
함안군,,60,60.1,2.0,"59,408","24,473"
함안군,,55,60.1,2.0,"59,408","24,473"
함안군,,52,60.1,2.0,"59,408","24,473"
함안군,,18,60.1,2.0,"59,408","24,473"
함안군,,51,60.1,2.0,"59,408","24,473"
함안군,,56,60.1,2.0,"59,408","24,473"
함안군,1603.0,113,80.4,1.7,"59,408","24,473"
함안군,,55,60.1,2.0,"59,408","24,473"
함안군,,44,60.1,2.0,"59,408","24,473"
함안군,1895.0,126,78.6,1.9,"59,408","24,473"
함안군,1309.0,126,77.9,1.8,"59,408","24,473"
함안군,,48,60.1,2.0,"59,408","24,473"
함안군,,68,60.1,2.0,"59,408","24,473"
함안군,,56,60.1,2.0,"59,408","24,473"
함안군,,68,60.1,2.0,"59,408","24,473"
함안군,3559.0,113,58.5,2.1,"59,408","24,473"
함안군,,64,60.1,2.0,"59,408","24,473"
함안군,,59,60.1,2.0,"59,408","24,473"
함안군,,49,60.1,2.0,"59,408","24,473"
함안군,,50,60.1,2.0,"59,408","24,473"
함안군,,67,60.1,2.0,"59,408","24,473"
함안군,,58,60.1,2.0,"59,408","24,473"
함안군,,42,60.1,2.0,"59,408","24,473"
함안군,,40,60.1,2.0,"59,408","24,473"
함안군,1309.0,126,77.9,1.8,"59,408","24,473"
함안군,,55,60.1,2.0,"59,408","24,473"
함안군,,86,60.1,2.0,"59,408","24,473"
함안군,,59,60.1,2.0,"59,408","24,473"
함안군,,60,60.1,2.0,"59,408","24,473"
함안군,499.0,65,32.8,2.1,"59,408","24,473"
함안군,,57,60.1,2.0,"59,408","24,473"
함안군,,56,60.1,2.0,"59,408","24,473"
함안군,,50,60.1,2.0,"59,408","24,473"
함안군,1220.0,93,57.6,3.7,"59,408","24,473"
함안군,636.0,99,55.3,1.7,"59,408","24,473"
함안군,,59,60.1,2.0,"59,408","24,473"
함안군,,69,60.1,2.0,"59,408","24,473"
함안군,,69,60.1,2.0,"59,408","24,473"
함안군,,44,60.1,2.0,"59,408","24,473"
함안군,,40,60.1,2.0,"59,408","24,473"
함안군,,37,60.1,2.0,"59,408","24,473"
함안군,,43,60.1,2.0,"59,408","24,473"
함안군,,54,60.1,2.0,"59,408","24,473"
함안군,193.0,38,41.7,1.3,"59,408","24,473"
함안군,1009.0,93,63.5,1.8,"59,408","24,473"
함안군,,53,60.1,2.0,"59,408","24,473"
함안군,,37,60.1,2.0,"59,408","24,473"
함안군,,60,60.1,2.0,"59,408","24,473"
함안군,,58,60.1,2.0,"59,408","24,473"
함안군,,48,60.1,2.0,"59,408","24,473"
함안군,,55,60.1,2.0,"59,408","24,473"
함안군,,44,60.1,2.0,"59,408","24,473"
함안군,,45,60.1,2.0,"59,408","24,473"
함안군,1655.0,98,59.7,1.8,"59,408","24,473"
함안군,,52,60.1,2.0,"59,408","24,473"
함안군,,50,60.1,2.0,"59,408","24,473"
함안군,,72,60.1,2.0,"59,408","24,473"
함안군,,50,60.1,2.0,"59,408","24,473"
함안군,,53,60.1,2.0,"59,408","24,473"
함안군,,56,60.1,2.0,"59,408","24,473"
함안군,1408.0,110,69.9,2.6,"59,408","24,473"
함안군,,54,60.1,2.0,"59,408","24,473"
함안군,,66,60.1,2.0,"59,408","24,473"
함안군,,56,60.1,2.0,"59,408","24,473"
함안군,,59,60.1,2.0,"59,408","24,473"
함안군,,59,60.1,2.0,"59,408","24,473"
함안군,,66,60.1,2.0,"59,408","24,473"
함안군,,55,60.1,2.0,"59,408","24,473"
함안군,,44,60.1,2.0,"59,408","24,473"
함안군,,59,60.1,2.0,"59,408","24,473"
함안군,,50,60.1,2.0,"59,408","24,473"
함안군,,74,60.1,2.0,"59,408","24,473"
함안군,,48,60.1,2.0,"59,408","24,473"
함안군,,40,60.1,2.0,"59,408","24,473"
함안군,,43,60.1,2.0,"59,408","24,473"
함안군,,50,60.1,2.0,"59,408","24,473"
함안군,,58,60.1,2.0,"59,408","24,473"
함안군,,22,60.1,2.0,"59,408","24,473"
함안군,,37,60.1,2.0,"59,408","24,473"
함안군,,39,60.1,2.0,"59,408","24,473"
함안군,,40,60.1,2.0,"59,408","24,473"
함안군,,46,60.1,2.0,"59,408","24,473"
함안군,,42,60.1,2.0,"59,408","24,473"
함안군,,101,60.1,2.0,"59,408","24,473"
함안군,,71,60.1,2.0,"59,408","24,473"
함안군,,101,60.1,2.0,"59,408","24,473"
함안군,,71,60.1,2.0,"59,408","24,473"
함안군,,72,60.1,2.0,"59,408","24,473"
함안군,,78,60.1,2.0,"59,408","24,473"
함안군,,66,60.1,2.0,"59,408","24,473"
함안군,,66,60.1,2.0,"59,408","24,473"
함안군,,74,60.1,2.0,"59,408","24,473"
함안군,,73,60.1,2.0,"59,408","24,473"
함안군,,66,60.1,2.0,"59,408","24,473"
함안군,,78,60.1,2.0,"59,408","24,473"
함안군,,58,60.1,2.0,"59,408","24,473"
함안군,,11,60.1,2.0,"59,408","24,473"
함안군,,11,60.1,2.0,"59,408","24,473"
함안군,,30,60.1,2.0,"59,408","24,473"
함안군,,32,60.1,2.0,"59,408","24,473"
함안군,,47,60.1,2.0,"59,408","24,473"
함안군,,22,60.1,2.0,"59,408","24,473"
함안군,,20,60.1,2.0,"59,408","24,473"
함안군,,20,60.1,2.0,"59,408","24,473"
함안군,,32,60.1,2.0,"59,408","24,473"
함안군,,32,60.1,2.0,"59,408","24,473"
함안군,,9,60.1,2.0,"59,408","24,473"
함안군,,36,60.1,2.0,"59,408","24,473"
함안군,,24,60.1,2.0,"59,408","24,473"
함안군,,37,60.1,2.0,"59,408","24,473"
함안군,,11,60.1,2.0,"59,408","24,473"
함안군,,21,60.1,2.0,"59,408","24,473"
함안군,,56,60.1,2.0,"59,408","24,473"
함안군,,51,60.1,2.0,"59,408","24,473"
함안군,,39,60.1,2.0,"59,408","24,473"
함안군,,51,60.1,2.0,"59,408","24,473"
함안군,,39,60.1,2.0,"59,408","24,473"
함안군,,50,60.1,2.0,"59,408","24,473"
함안군,2061.0,113,65.1,1.6,"59,408","24,473"
함안군,,45,60.1,2.0,"59,408","24,473"
함안군,193.0,38,41.7,1.3,"59,408","24,473"
함안군,,45,60.1,2.0,"59,408","24,473"
함안군,,34,60.1,2.0,"59,408","24,473"
함안군,,40,60.1,2.0,"59,408","24,473"
함안군,,40,60.1,2.0,"59,408","24,473"
함안군,,40,60.1,2.0,"59,408","24,473"
함안군,,40,60.1,2.0,"59,408","24,473"
함안군,,40,60.1,2.0,"59,408","24,473"
함안군,,40,60.1,2.0,"59,408","24,473"
함안군,,76,60.1,2.0,"59,408","24,473"
함안군,,76,60.1,2.0,"59,408","24,473"
